id,job_title,location,salary_currency,career_level,experience_level,education_level,employment_type,job_function,company_process_time,company_size,company_industry,salary,experience_years,experience_group,range_gaji,median_salary_by_level,salary_competitiveness_index,median_salary_by_location,salary_vs_location
32486,Sales Executive,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Kontrak,"Penjualan / Pemasaran,Penjualan Ritel",29 days,51 - 200 pekerja,Umum & Grosir,3000000.0,1,0-1,2 - 5 juta,4700000.0,63.83,6750000.0,44.44
32487,Accounting Staff,Jakarta Selatan,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Sarjana (S1),Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",19 days,1- 50 pekerja,Perawatan/Kecantikan/Fitnes,5000000.0,2,2-3,5 - 10 juta,6000000.0,83.33,7100000.0,70.42
32489,STAFF PAJAK,Jakarta Barat,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Akuntansi / Keuangan,Audit & Pajak",20 days,1- 50 pekerja,Retail/Merchandise,4900000.0,2,2-3,2 - 5 juta,6000000.0,81.67,6000000.0,81.67
32490,Desk Collection,Jakarta Raya,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,0 tahun,SMA/SMK,Penuh Waktu,"Akuntansi / Keuangan,Perbankan / Jasa Finansial ",16 days,Lebih dari 5000 pekerja,Perbankan/Pelayanan Keuangan,3000000.0,0,0-1,2 - 5 juta,4700000.0,63.83,6750000.0,44.44
32492,Sales & School Admission,Banten,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Sarjana (S1),Penuh Waktu,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum",2 days,1- 50 pekerja,Akunting / Audit / Layanan Pajak,5000000.0,2,2-3,5 - 10 juta,6000000.0,83.33,5000000.0,100.0
32493,Customer Service,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Tidak Terspesifikasi,Kontrak,"Pelayanan,Layanan Pelanggan",25 days,1- 50 pekerja,Manajemen/Konsulting HR,5000000.0,1,0-1,5 - 10 juta,4700000.0,106.38,6750000.0,74.07
32495,Jewellery Consultant (Sales) - Surabaya,Surabaya,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,0 tahun,Diploma (D3/D4),Kontrak,"Penjualan / Pemasaran,Penjualan Ritel",15 days,1001 - 2000 pekerja,Retail/Merchandise,6037500.0,0,0-1,5 - 10 juta,4700000.0,128.46,4700000.0,128.46
32497,Sales Executive Corporate,Bali,IDR,Supervisor/Koordinator,2 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",26 days,51 - 200 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),6000000.0,2,2-3,5 - 10 juta,6000000.0,100.0,6500000.0,92.31
32499,Accounting,Jakarta Selatan,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Tidak Terspesifikasi,Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",29 days,1001 - 2000 pekerja,Perbankan/Pelayanan Keuangan,5520000.0,2,2-3,5 - 10 juta,6000000.0,92.0,7100000.0,77.75
32500,Backend Developer,Bali,IDR,Pegawai (non-manajemen & non-supervisor),5 tahun,Tidak Terspesifikasi,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",6 days,1- 50 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),20000000.0,5,4-5,> 20 juta,10500000.0,190.48,6500000.0,307.69
32502,Office Tiktok Leader,Jakarta Utara,IDR,Supervisor/Koordinator,1 tahun,Tidak Terspesifikasi,Penuh Waktu,"Penjualan / Pemasaran,E-commerce",8 days,1- 50 pekerja,Hiburan/Media,7000000.0,1,0-1,5 - 10 juta,4700000.0,148.94,6000000.0,116.67
32503,Tax Specialist,Jakarta Raya,IDR,Supervisor/Koordinator,3 tahun,Sarjana (S1),Penuh Waktu,"Akuntansi / Keuangan,Audit & Pajak",29 days,201 - 500 pekerja,Asuransi,10800000.0,3,2-3,10 - 20 juta,6000000.0,180.0,6750000.0,160.0
32504,SALES EXCUTIVE KABUPATEN PELALAWAN,Riau,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",29 days,51 - 200 pekerja,Manufaktur/Produksi,3600000.0,1,0-1,2 - 5 juta,4700000.0,76.6,4000000.0,90.0
32506,B2B Sales for Quipper School Premium - Bandung,Bandung,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",13 days,201 - 500 pekerja,Pendidikan,6600000.0,2,2-3,5 - 10 juta,6000000.0,110.0,5000000.0,132.0
32507,Bancassurance Life Consultant - (Jakarta Selatan),Jakarta Selatan,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan",14 days,1001 - 2000 pekerja,Asuransi,4000000.0,2,2-3,2 - 5 juta,6000000.0,66.67,7100000.0,56.34
32508,"Marketing Manager - Indonesia & Philippines, Benefit Cosmetics",Jakarta Raya,IDR,Manajer/Asisten Manajer,5 tahun,Tidak Terspesifikasi,Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",27 days,51 - 200 pekerja,Retail/Merchandise,30000000.0,5,4-5,> 20 juta,10500000.0,285.71,6750000.0,444.44
32510,MARKETING & SALES MANAGER,Bogor,IDR,Manajer/Asisten Manajer,5 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",29 days,51 - 200 pekerja,Retail/Merchandise,8500000.0,5,4-5,5 - 10 juta,10500000.0,80.95,5280000.0,160.98
32512,Sales Support Executive,Jakarta Selatan,IDR,Supervisor/Koordinator,3 tahun,Sarjana (S1),Kontrak,"Penjualan / Pemasaran,E-commerce",24 days,501 - 1000 pekerja,Perawatan/Kecantikan/Fitnes,6750000.0,3,2-3,5 - 10 juta,6000000.0,112.5,7100000.0,95.07
32514,Sales Staff -Trading (B-73421),Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",19 days,1- 50 pekerja,Manajemen/Konsulting HR,5750000.0,1,0-1,5 - 10 juta,4700000.0,122.34,6750000.0,85.19
32515,WAITER,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",25 days,501 - 1000 pekerja,Makanan & Minuman/Katering/Restoran,4500000.0,1,0-1,2 - 5 juta,4700000.0,95.74,6750000.0,66.67
32516,SENIOR BANCASSURANCE SPECIALIST SYARIAH,Jakarta Pusat,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,0 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan",7 days,2001 - 5000 pekerja,Asuransi,4650000.0,0,0-1,2 - 5 juta,4700000.0,98.94,6000000.0,77.5
32517,Ahli K3 Konstruksi,Jakarta Raya,IDR,Supervisor/Koordinator,3 tahun,Sarjana (S1),Penuh Waktu,"Teknik,Teknik Lingkungan",28 days,201 - 500 pekerja,Konstruksi/Bangunan/Teknik,10800000.0,3,2-3,10 - 20 juta,6000000.0,180.0,6750000.0,160.0
32518,Sales Executive Foomee Lampung,Lampung,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",29 days,51 - 200 pekerja,Manufaktur/Produksi,2928590.0,1,0-1,2 - 5 juta,4700000.0,62.31,3600000.0,81.35
32519,Content Management Specialist,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",15 days,1001 - 2000 pekerja,Call Center/IT-Enabled Services/BPO,7200000.0,1,0-1,5 - 10 juta,4700000.0,153.19,6750000.0,106.67
32520,Team Maintenance,Kalimantan Selatan,IDR,Pegawai (non-manajemen & non-supervisor),0 tahun,SMA/SMK,Penuh Waktu,"Teknik,Teknik Elektronika",27 days,51 - 200 pekerja,Telekomunikasi,2300000.0,0,0-1,2 - 5 juta,4700000.0,48.94,2300000.0,100.0
32522,E-commerce Mandarin(中文运营),Jakarta Raya,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,1 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,E-commerce",3 days,1- 50 pekerja,Konsultasi (Bisnis & Manajemen),9500000.0,1,0-1,5 - 10 juta,4700000.0,202.13,6750000.0,140.74
32523,Admin Sales (Resepsionis),Tangerang,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,0 tahun,SMA/SMK,Penuh Waktu,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum",26 days,1- 50 pekerja,Pendidikan,2500000.0,0,0-1,2 - 5 juta,4700000.0,53.19,5500000.0,45.45
32524,Sales Executive,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Kontrak,"Penjualan / Pemasaran,Penjualan Ritel",29 days,51 - 200 pekerja,Umum & Grosir,3000000.0,1,0-1,2 - 5 juta,4700000.0,63.83,6750000.0,44.44
32526,MARKETING DEVELOPMENT OFFICER,Jawa Barat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",27 days,501 - 1000 pekerja,Bahan Kimia/Pupuk/Pestisida,2750000.0,1,0-1,2 - 5 juta,4700000.0,58.51,5000000.0,55.0
32528,Sales Representative ( Kantor Cabang Semarang),Semarang,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",27 days,1- 50 pekerja,Umum & Grosir,2550000.0,2,2-3,2 - 5 juta,6000000.0,42.5,4100000.0,62.2
32529,Operasional Manager,Jakarta Pusat,IDR,Manajer/Asisten Manajer,3 tahun,Sarjana (S1),Penuh Waktu,"Hotel/Restoran,Hotel/Pariwisata",22 days,1- 50 pekerja,Pendidikan,8400000.0,3,2-3,5 - 10 juta,6000000.0,140.0,6000000.0,140.0
32530,Staff Marketing,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",29 days,1- 50 pekerja,Manufaktur/Produksi,4500000.0,2,2-3,2 - 5 juta,6000000.0,75.0,6750000.0,66.67
32531,DevOps Engineer,Jakarta Selatan,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Sarjana (S1),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",28 days,1- 50 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),7500000.0,2,2-3,5 - 10 juta,6000000.0,125.0,7100000.0,105.63
32532,Supervisor Engineering,Citeureup,IDR,Supervisor/Koordinator,3 tahun,Diploma (D3/D4),Penuh Waktu,"Teknik,Mekanikal",25 days,1- 50 pekerja,Makanan & Minuman/Katering/Restoran,5250000.0,3,2-3,5 - 10 juta,6000000.0,87.5,5125000.0,102.44
32534,Designer & Drafter,Jakarta Barat,IDR,Supervisor/Koordinator,3 tahun,Diploma (D3/D4),Penuh Waktu,"Bangunan/Konstruksi,Arsitek/Desain Interior",29 days,201 - 500 pekerja,Pameran/Manajemen acara/PIKP,7200000.0,3,2-3,5 - 10 juta,6000000.0,120.0,6000000.0,120.0
32536,Habilitasionis / Terapis Wicara,Jakarta Pusat,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Pendidikan/Pelatihan,Pelatihan & Pengembangan",20 days,51 - 200 pekerja,Kesehatan/Medis,3746000.0,2,2-3,2 - 5 juta,6000000.0,62.43,6000000.0,62.43
32537,HRD Staff,Jakarta Barat,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Tidak Terspesifikasi,Penuh Waktu,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",7 days,1- 50 pekerja,Kesehatan/Medis,5150000.0,2,2-3,5 - 10 juta,6000000.0,85.83,6000000.0,85.83
32538,Sales Engineer,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Teknik,Teknik Elektro",29 days,51 - 200 pekerja,Elektrikal & Elektronik,4750000.0,1,0-1,2 - 5 juta,4700000.0,101.06,6750000.0,70.37
32539,Teknisi Pathologi Anatomi,Banten,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Tidak Terspesifikasi,Kontrak,"Layanan Kesehatan,Praktisi/Asisten Medis",21 days,51 - 200 pekerja,Hotel/Pariwisata,5000000.0,1,0-1,5 - 10 juta,4700000.0,106.38,5000000.0,100.0
32540,Teknisi,Jakarta Barat,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,SMA/SMK,Penuh Waktu,"Manufaktur,Pemeliharaan",24 days,1- 50 pekerja,Makanan & Minuman/Katering/Restoran,5000000.0,3,2-3,5 - 10 juta,6000000.0,83.33,6000000.0,83.33
32541,Host Live Streaming,Jakarta Barat,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,1 tahun,SMA/SMK,Paruh Waktu,"Penjualan / Pemasaran,E-commerce",13 days,201 - 500 pekerja,Retail/Merchandise,4250000.0,1,0-1,2 - 5 juta,4700000.0,90.43,6000000.0,70.83
32542,Sales Motor Tempel (outboard motor untuk boat),Jakarta Pusat,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Tidak Terspesifikasi,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",29 days,51 - 200 pekerja,Manufaktur/Produksi,6600000.0,3,2-3,5 - 10 juta,6000000.0,110.0,6000000.0,110.0
32544,BUYER INSPECTOR,Bandung,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Tidak Terspesifikasi,Penuh Waktu,"Teknik,Mekanikal",21 days,501 - 1000 pekerja,Automobil/Mesin Tambahan Automotif/Kendaraan,4440000.0,2,2-3,2 - 5 juta,6000000.0,74.0,5000000.0,88.8
32545,Furniture Designer RnD,Surabaya,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Sarjana (S1),Penuh Waktu,"Seni/Media/Komunikasi,Seni / Desain Kreatif",15 days,51 - 200 pekerja,Kayu/Fiber/Kertas,4800000.0,3,2-3,2 - 5 juta,6000000.0,80.0,4700000.0,102.13
32546,DRAFTER,Tangerang,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,SMA/SMK,Kontrak,"Bangunan/Konstruksi,Arsitek/Desain Interior",29 days,1- 50 pekerja,Pelayanan Arsitek/Desain Interior,3500000.0,2,2-3,2 - 5 juta,6000000.0,58.33,5500000.0,63.64
32547,MARKETING EXECUTIVE,Jakarta Timur,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",29 days,201 - 500 pekerja,Manufaktur/Produksi,4900000.0,1,0-1,2 - 5 juta,4700000.0,104.26,6000000.0,81.67
32548,IT Support,Jakarta Pusat,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",29 days,1- 50 pekerja,Retail/Merchandise,5400000.0,2,2-3,5 - 10 juta,6000000.0,90.0,6000000.0,90.0
32549,Head Barista,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",26 days,1- 50 pekerja,Umum & Grosir,3600000.0,1,0-1,2 - 5 juta,4700000.0,76.6,6750000.0,53.33
32550,FINANCE & ACCOUNTING SUPERVISOR,Bogor,IDR,Supervisor/Koordinator,5 tahun,Sarjana (S1),Kontrak,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",28 days,51 - 200 pekerja,Manufaktur/Produksi,6000000.0,5,4-5,5 - 10 juta,10500000.0,57.14,5280000.0,113.64
32551,SALES & MARKETING,Karawang,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Tidak Terspesifikasi,Penuh Waktu,"Bangunan/Konstruksi,Properti/Real Estate",29 days,51 - 200 pekerja,Properti/Real Estate,4800000.0,3,2-3,2 - 5 juta,6000000.0,80.0,7250000.0,66.21
32552,Staff Design Grafis,Jakarta Pusat,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Sarjana (S1),Penuh Waktu,"Seni/Media/Komunikasi,Seni / Desain Kreatif",1 day,51 - 200 pekerja,Umum & Grosir,4750000.0,2,2-3,2 - 5 juta,6000000.0,79.17,6000000.0,79.17
32554,Acting Manager Konsultan Keuangan,Jakarta Raya,IDR,Manajer/Asisten Manajer,5 tahun,Tidak Terspesifikasi,Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",24 days,1- 50 pekerja,Akunting / Audit / Layanan Pajak,18000000.0,5,4-5,10 - 20 juta,10500000.0,171.43,6750000.0,266.67
32555,"FLOOR MANAGER SUMATERA (LAMPUNG, PALEMBANG, MEDAN, BINJAI, PEKANBARU, DUMAI, JAMBI)",Lampung,IDR,Supervisor/Koordinator,2 tahun,SMA/SMK,Penuh Waktu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",24 days,1001 - 2000 pekerja,Makanan & Minuman/Katering/Restoran,3600000.0,2,2-3,2 - 5 juta,6000000.0,60.0,3600000.0,100.0
32556,Finance & Accounting Staff,Bekasi,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Tidak Terspesifikasi,Kontrak,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",8 days,51 - 200 pekerja,Manufaktur/Produksi,5516825.0,1,0-1,5 - 10 juta,4700000.0,117.38,5400000.0,102.16
32557,SALES REPRESENTATIVE,Jakarta Barat,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",18 days,51 - 200 pekerja,Automobil/Mesin Tambahan Automotif/Kendaraan,3875000.0,2,2-3,2 - 5 juta,6000000.0,64.58,6000000.0,64.58
32558,Logistic Staff,Bandung,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Sarjana (S1),Penuh Waktu,"Pelayanan,Logistik/Rantai Pasokan",28 days,51 - 200 pekerja,Konstruksi/Bangunan/Teknik,5750000.0,3,2-3,5 - 10 juta,6000000.0,95.83,5000000.0,115.0
32559,Digital Marketing Specialist,Jakarta Selatan,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Digital Marketing",7 days,1- 50 pekerja,Perawatan/Kecantikan/Fitnes,7000000.0,1,0-1,5 - 10 juta,4700000.0,148.94,7100000.0,98.59
32560,HR SUPERVISOR (HRGA),Jawa Barat,IDR,Supervisor/Koordinator,3 tahun,Sarjana (S1),Penuh Waktu,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",18 days,201 - 500 pekerja,Automobil/Mesin Tambahan Automotif/Kendaraan,9900000.0,3,2-3,5 - 10 juta,6000000.0,165.0,5000000.0,198.0
32564,Chef / Cook Catering Jakarta Barat,Jakarta Barat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",5 days,1- 50 pekerja,Makanan & Minuman/Katering/Restoran,3600000.0,1,0-1,2 - 5 juta,4700000.0,76.6,6000000.0,60.0
32567,Junior Accounting,Jakarta Utara,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Sarjana (S1),Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",28 days,51 - 200 pekerja,Agrikultural/Perkebunan/Peternakan Unggas/Perikanan,4650000.0,2,2-3,2 - 5 juta,6000000.0,77.5,6000000.0,77.5
32571,Solution Architect,Jakarta Selatan,IDR,Supervisor/Koordinator,2 tahun,Sarjana (S1),Paruh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",28 days,1- 50 pekerja,Periklanan/Marketing/Promosi/Hubungan Masyarakat,10000000.0,2,2-3,10 - 20 juta,6000000.0,166.67,7100000.0,140.85
32572,Admin Finance Piutang (AR),Jakarta Barat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum",29 days,1- 50 pekerja,Elektrikal & Elektronik,4100000.0,1,0-1,2 - 5 juta,4700000.0,87.23,6000000.0,68.33
32573,TikTok Specialist,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Tidak Terspesifikasi,Penuh Waktu,"Seni/Media/Komunikasi,Seni / Desain Kreatif",24 days,51 - 200 pekerja,Retail/Merchandise,6000000.0,2,2-3,5 - 10 juta,6000000.0,100.0,6750000.0,88.89
32574,Image Retoucher,Jakarta Utara,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Sarjana (S1),Penuh Waktu,"Seni/Media/Komunikasi,Seni / Desain Kreatif",14 days,1- 50 pekerja,Permata/Perhiasan,6000000.0,2,2-3,5 - 10 juta,6000000.0,100.0,6000000.0,100.0
32575,BRANCH HEAD,Jakarta Timur,IDR,Manajer/Asisten Manajer,3 tahun,Diploma (D3/D4),Penuh Waktu,"Pelayanan,Logistik/Rantai Pasokan",29 days,2001 - 5000 pekerja,Transportasi/Logistik,8750000.0,3,2-3,5 - 10 juta,6000000.0,145.83,6000000.0,145.83
32577,HR Staff (Recruitment),Jakarta Barat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Kontrak,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",20 days,501 - 1000 pekerja,Konstruksi/Bangunan/Teknik,4700000.0,1,0-1,2 - 5 juta,4700000.0,100.0,6000000.0,78.33
32578,Staff Piutang,Malang,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Sarjana (S1),Kontrak,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",30 days,51 - 200 pekerja,Umum & Grosir,2850000.0,2,2-3,2 - 5 juta,6000000.0,47.5,4000000.0,71.25
32579,BACK END DEVELOPER,Jakarta Utara,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Tidak Terspesifikasi,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",27 days,1- 50 pekerja,Telekomunikasi,22500000.0,2,2-3,> 20 juta,6000000.0,375.0,6000000.0,375.0
32580,Kapster / Penata Rambut,Tangerang,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Tidak Terspesifikasi,Penuh Waktu,"Pelayanan,Perawatan Pribadi",22 days,501 - 1000 pekerja,Akunting / Audit / Layanan Pajak,3750000.0,2,2-3,2 - 5 juta,6000000.0,62.5,5500000.0,68.18
32582,Salesman,Tangerang,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",28 days,51 - 200 pekerja,Manufaktur/Produksi,10350000.0,3,2-3,10 - 20 juta,6000000.0,172.5,5500000.0,188.18
32586,Sales Officer,Samarinda,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",3 days,1- 50 pekerja,Akunting / Audit / Layanan Pajak,4700000.0,1,0-1,2 - 5 juta,4700000.0,100.0,4700000.0,100.0
32587,Production Trainee,Tangerang,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,0 tahun,SMA/SMK,Penuh Waktu,"Manufaktur,Manufaktur",10 days,201 - 500 pekerja,Manufaktur/Produksi,4200000.0,0,0-1,2 - 5 juta,4700000.0,89.36,5500000.0,76.36
32589,Accounting & Cost Control Staff,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Sarjana (S1),Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",28 days,501 - 1000 pekerja,Minyak/Gas/Petroleum,5600000.0,2,2-3,5 - 10 juta,6000000.0,93.33,6750000.0,82.96
32590,Sales Team Leader,Pematangsiantar,IDR,Supervisor/Koordinator,4 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Telesales/Telemarketing",16 days,201 - 500 pekerja,Perbankan/Pelayanan Keuangan,6375000.0,4,4-5,5 - 10 juta,10500000.0,60.71,6375000.0,100.0
32591,Management Trainee (Intrapreneur),Tangerang,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,0 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",12 days,51 - 200 pekerja,Pameran/Manajemen acara/PIKP,3600000.0,0,0-1,2 - 5 juta,4700000.0,76.6,5500000.0,65.45
32593,MICROBIOLOGY ANALYST,Bogor,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Tidak Terspesifikasi,Penuh Waktu,"Manufaktur,Penjaminan Kualitas / QA",29 days,1- 50 pekerja,Manufaktur/Produksi,6000000.0,1,0-1,5 - 10 juta,4700000.0,127.66,5280000.0,113.64
32594,Merchandiser,Jakarta Raya,IDR,Supervisor/Koordinator,2 tahun,Tidak Terspesifikasi,Penuh Waktu,"Penjualan / Pemasaran,Merchandising",30 days,501 - 1000 pekerja,Retail/Merchandise,7200000.0,2,2-3,5 - 10 juta,6000000.0,120.0,6750000.0,106.67
32596,Sales Admin,Jakarta Pusat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum",27 days,1- 50 pekerja,Umum & Grosir,4900000.0,1,0-1,2 - 5 juta,4700000.0,104.26,6000000.0,81.67
32597,Retail Manager (Palangkaraya),Kalimantan Tengah,IDR,Manajer/Asisten Manajer,5 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",24 days,2001 - 5000 pekerja,Retail/Merchandise,8500000.0,5,4-5,5 - 10 juta,10500000.0,80.95,8500000.0,100.0
32598,Accounting & Tax,Jakarta Utara,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Akuntansi / Keuangan,Audit & Pajak",21 days,1- 50 pekerja,Umum & Grosir,4800000.0,1,0-1,2 - 5 juta,4700000.0,102.13,6000000.0,80.0
32600,Leader Outlet Ayam Blenger PSP,Jakarta Raya,IDR,Supervisor/Koordinator,2 tahun,SMA/SMK,Penuh Waktu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",22 days,51 - 200 pekerja,Makanan & Minuman/Katering/Restoran,3600000.0,2,2-3,2 - 5 juta,6000000.0,60.0,6750000.0,53.33
32601,Medical Device Sales & Technical Representative (Surgical),Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Kontrak,"Layanan Kesehatan,Praktisi/Asisten Medis",25 days,1- 50 pekerja,Kesehatan/Medis,7000000.0,1,0-1,5 - 10 juta,4700000.0,148.94,6750000.0,103.7
